,time,solar,wind,load,forecast_load,forecast_wind,forecast_solar,other_generation,forecast_other_genration,inertia
7797,2021-11-22 06:00:00,0.0,4916.0,50386.0,49601.0,4640.0,0.0,45470.0,44961.0,237.0
7798,2021-11-22 07:00:00,0.0,4922.0,53655.0,52656.0,4679.0,0.0,48733.0,47977.0,240.0
7799,2021-11-22 08:00:00,7.0,5216.0,54180.0,53678.0,4756.0,17.0,48957.0,48905.0,241.0
7800,2021-11-22 09:00:00,31.0,5852.0,53763.0,53494.0,5136.0,64.0,47880.0,48294.0,241.0
7801,2021-11-22 10:00:00,54.0,6367.0,53420.0,53309.0,5691.0,123.0,46999.0,47495.0,241.0
7802,2021-11-22 11:00:00,75.0,7037.0,53411.0,52778.0,6279.0,149.0,46299.0,46350.0,242.0
7803,2021-11-22 12:00:00,88.0,7856.0,52792.0,52437.0,6867.0,140.0,44848.0,45430.0,240.0
7804,2021-11-22 13:00:00,74.0,7996.0,52166.0,51885.0,7345.0,97.0,44096.0,44443.0,239.0
7805,2021-11-22 14:00:00,42.0,8376.0,52562.0,51863.0,7998.0,47.0,44144.0,43818.0,238.0
7806,2021-11-22 15:00:00,8.0,8711.0,53540.0,52805.0,8353.0,11.0,44821.0,44441.0,239.0
7807,2021-11-22 16:00:00,0.0,9021.0,54165.0,53769.0,8515.0,0.0,45144.0,45254.0,239.0
7808,2021-11-22 17:00:00,0.0,9324.0,54068.0,54076.0,8582.0,0.0,44744.0,45494.0,236.0
7809,2021-11-22 18:00:00,0.0,9605.0,52951.0,53080.0,8605.0,0.0,43346.0,44475.0,233.0
7810,2021-11-22 19:00:00,0.0,9737.0,51887.0,51807.0,8627.0,0.0,42150.0,43180.0,228.0
7811,2021-11-22 20:00:00,0.0,9525.0,50519.0,50244.0,8683.0,0.0,40994.0,41561.0,222.0
7812,2021-11-22 21:00:00,0.0,9132.0,49335.0,48995.0,8626.0,0.0,40203.0,40369.0,218.0
7813,2021-11-22 22:00:00,0.0,8536.0,47520.0,47355.0,8451.0,0.0,38984.0,38904.0,214.0
7814,2021-11-22 23:00:00,0.0,7848.0,45699.0,45556.0,8138.0,0.0,37851.0,37418.0,209.0
7815,2021-11-23 00:00:00,0.0,7424.0,43984.0,44318.0,7020.0,0.0,36560.0,37298.0,206.0
7816,2021-11-23 01:00:00,0.0,7138.0,43028.0,43562.0,6775.0,0.0,35890.0,36787.0,206.0
7817,2021-11-23 02:00:00,0.0,6987.0,42929.0,42924.0,6616.0,0.0,35942.0,36308.0,206.0
7818,2021-11-23 03:00:00,0.0,6851.0,43168.0,42610.0,6530.0,0.0,36317.0,36080.0,207.0
7819,2021-11-23 04:00:00,0.0,6768.0,43609.0,43463.0,6440.0,0.0,36841.0,37023.0,212.0
7820,2021-11-23 05:00:00,0.0,6887.0,45564.0,45236.0,6492.0,0.0,38677.0,38744.0,220.0
7821,2021-11-23 06:00:00,0.0,6871.0,49553.0,48876.0,6651.0,0.0,42682.0,42225.0,230.0
7822,2021-11-23 07:00:00,0.0,7028.0,52183.0,52350.0,6713.0,0.0,45155.0,45637.0,234.0
7823,2021-11-23 08:00:00,5.0,7289.0,52316.0,52771.0,6801.0,12.0,45022.0,45958.0,233.0
7824,2021-11-23 09:00:00,36.0,7697.0,51924.0,52461.0,7065.0,51.0,44191.0,45345.0,232.0
7825,2021-11-23 10:00:00,64.0,8448.0,51573.0,52470.0,7472.0,95.0,43061.0,44903.0,231.0
7826,2021-11-23 11:00:00,79.0,8937.0,51396.0,52050.0,7953.0,122.0,42380.0,43975.0,229.0
7827,2021-11-23 12:00:00,72.0,9397.0,50676.0,51669.0,8521.0,116.0,41207.0,43032.0,228.0
7828,2021-11-23 13:00:00,52.0,9903.0,50227.0,51229.0,9147.0,79.0,40272.0,42003.0,227.0
7829,2021-11-23 14:00:00,24.0,10554.0,50780.0,51260.0,9643.0,35.0,40202.0,41582.0,226.0
7830,2021-11-23 15:00:00,4.0,11162.0,51500.0,52119.0,10158.0,7.0,40334.0,41954.0,228.0
7831,2021-11-23 16:00:00,0.0,11816.0,52535.0,52908.0,10683.0,0.0,40719.0,42225.0,228.0
7832,2021-11-23 17:00:00,0.0,12229.0,52712.0,52940.0,11021.0,0.0,40483.0,41919.0,228.0
7833,2021-11-23 18:00:00,0.0,12611.0,51206.0,52329.0,11242.0,0.0,38595.0,41087.0,223.0
7834,2021-11-23 19:00:00,0.0,12768.0,50393.0,50842.0,11492.0,0.0,37625.0,39350.0,219.0
7835,2021-11-23 20:00:00,0.0,13015.0,48783.0,49603.0,11821.0,0.0,35768.0,37782.0,211.0
7836,2021-11-23 21:00:00,0.0,13083.0,47999.0,48134.0,12099.0,0.0,34916.0,36035.0,208.0
7837,2021-11-23 22:00:00,0.0,12955.0,45977.0,46441.0,11904.0,0.0,33022.0,34537.0,205.0
7838,2021-11-23 23:00:00,0.0,12830.0,43659.0,44491.0,11645.0,0.0,30829.0,32846.0,200.0
7839,2021-11-24 00:00:00,0.0,13010.0,42244.0,42893.0,11840.0,0.0,29234.0,31053.0,198.0
7840,2021-11-24 01:00:00,0.0,12677.0,41398.0,42229.0,11504.0,0.0,28721.0,30725.0,194.0
7841,2021-11-24 02:00:00,0.0,12243.0,40908.0,41554.0,11008.0,0.0,28665.0,30546.0,195.0
7842,2021-11-24 03:00:00,0.0,11751.0,40631.0,41407.0,10650.0,0.0,28880.0,30757.0,196.0
7843,2021-11-24 04:00:00,0.0,11306.0,41348.0,42054.0,10302.0,0.0,30042.0,31752.0,201.0
7844,2021-11-24 05:00:00,0.0,10573.0,43559.0,44067.0,9692.0,0.0,32986.0,34375.0,210.0
7845,2021-11-24 06:00:00,0.0,9515.0,47826.0,47667.0,9057.0,0.0,38311.0,38610.0,223.0
7846,2021-11-24 07:00:00,0.0,8704.0,50799.0,51089.0,8183.0,0.0,42095.0,42906.0,232.0
7847,2021-11-24 08:00:00,1.0,7890.0,51468.0,51403.0,7413.0,10.0,43577.0,43980.0,234.0
7848,2021-11-24 09:00:00,11.0,7253.0,51151.0,51159.0,6668.0,38.0,43887.0,44453.0,234.0
7849,2021-11-24 10:00:00,26.0,6597.0,51053.0,51263.0,6136.0,72.0,44430.0,45055.0,234.0
7850,2021-11-24 11:00:00,33.0,6207.0,50699.0,50947.0,5690.0,79.0,44459.0,45178.0,233.0
7851,2021-11-24 12:00:00,30.0,5800.0,50332.0,50562.0,5372.0,59.0,44502.0,45131.0,233.0
7852,2021-11-24 13:00:00,20.0,5767.0,50049.0,50098.0,5424.0,35.0,44262.0,44639.0,232.0
7853,2021-11-24 14:00:00,12.0,6054.0,50182.0,50440.0,5585.0,13.0,44116.0,44842.0,233.0
7854,2021-11-24 15:00:00,3.0,6617.0,50735.0,51236.0,5775.0,3.0,44115.0,45458.0,235.0
7855,2021-11-24 16:00:00,0.0,6772.0,51465.0,51867.0,5830.0,0.0,44693.0,46037.0,234.0
7856,2021-11-24 17:00:00,0.0,6548.0,51760.0,52033.0,5812.0,0.0,45212.0,46221.0,233.0
7857,2021-11-24 18:00:00,0.0,6565.0,51073.0,51272.0,5833.0,0.0,44508.0,45439.0,230.0
7858,2021-11-24 19:00:00,0.0,6951.0,49909.0,50393.0,5957.0,0.0,42958.0,44436.0,226.0
7859,2021-11-24 20:00:00,0.0,7232.0,48456.0,48666.0,5998.0,0.0,41224.0,42668.0,222.0
7860,2021-11-24 21:00:00,0.0,7316.0,47537.0,47530.0,6321.0,0.0,40221.0,41209.0,219.0
7861,2021-11-24 22:00:00,0.0,7446.0,46110.0,45936.0,6452.0,0.0,38664.0,39484.0,216.0
7862,2021-11-24 23:00:00,0.0,7699.0,44127.0,43803.0,6485.0,0.0,36428.0,37318.0,213.0
7863,2021-11-25 00:00:00,0.0,7925.0,42241.0,42365.0,6950.0,0.0,34316.0,35415.0,212.0
7864,2021-11-25 01:00:00,0.0,8339.0,41545.0,41494.0,7263.0,0.0,33206.0,34231.0,212.0
7865,2021-11-25 02:00:00,0.0,8389.0,41175.0,41369.0,7389.0,0.0,32786.0,33980.0,213.0
7866,2021-11-25 03:00:00,0.0,7955.0,41284.0,41141.0,7429.0,0.0,33329.0,33712.0,214.0
7867,2021-11-25 04:00:00,0.0,7439.0,41958.0,41994.0,7369.0,0.0,34519.0,34625.0,217.0
7868,2021-11-25 05:00:00,0.0,7345.0,44070.0,44188.0,7246.0,0.0,36725.0,36942.0,222.0
7869,2021-11-25 06:00:00,0.0,7446.0,48045.0,47951.0,7043.0,0.0,40599.0,40908.0,231.0
7870,2021-11-25 07:00:00,0.0,7766.0,51313.0,51028.0,7042.0,0.0,43547.0,43986.0,237.0
7871,2021-11-25 08:00:00,1.0,7981.0,51758.0,51550.0,6952.0,4.0,43776.0,44594.0,238.0
7872,2021-11-25 09:00:00,6.0,8174.0,51775.0,51506.0,6833.0,12.0,43595.0,44661.0,236.0
7873,2021-11-25 10:00:00,10.0,8021.0,52147.0,51536.0,6661.0,23.0,44116.0,44852.0,235.0
7874,2021-11-25 11:00:00,18.0,7773.0,51678.0,51422.0,6499.0,26.0,43887.0,44897.0,234.0
7875,2021-11-25 12:00:00,28.0,7287.0,51848.0,50903.0,6338.0,27.0,44533.0,44538.0,234.0
7876,2021-11-25 13:00:00,37.0,7041.0,51903.0,51220.0,6221.0,26.0,44825.0,44973.0,233.0
7877,2021-11-25 14:00:00,31.0,6668.0,51810.0,51547.0,6049.0,17.0,45111.0,45481.0,234.0
7878,2021-11-25 15:00:00,8.0,6827.0,52696.0,52771.0,5953.0,5.0,45861.0,46813.0,234.0
7879,2021-11-25 16:00:00,0.0,6848.0,53813.0,53387.0,5914.0,0.0,46965.0,47473.0,234.0
7880,2021-11-25 17:00:00,0.0,6634.0,54136.0,53866.0,5812.0,0.0,47502.0,48054.0,234.0
7881,2021-11-25 18:00:00,0.0,6290.0,53859.0,53421.0,5441.0,0.0,47569.0,47980.0,234.0
7882,2021-11-25 19:00:00,0.0,5907.0,53276.0,52491.0,5189.0,0.0,47369.0,47302.0,231.0
7883,2021-11-25 20:00:00,0.0,5552.0,51932.0,51431.0,4877.0,0.0,46380.0,46554.0,229.0
7884,2021-11-25 21:00:00,0.0,5062.0,51111.0,50350.0,4594.0,0.0,46049.0,45756.0,225.0
7885,2021-11-25 22:00:00,0.0,4738.0,49251.0,48764.0,4343.0,0.0,44513.0,44421.0,222.0
7886,2021-11-25 23:00:00,0.0,4527.0,47677.0,46653.0,4106.0,0.0,43150.0,42547.0,222.0
7887,2021-11-26 00:00:00,0.0,3872.0,45885.0,45263.0,3525.0,0.0,42013.0,41738.0,219.0
7888,2021-11-26 01:00:00,0.0,3647.0,45337.0,44983.0,3279.0,0.0,41690.0,41704.0,220.0
7889,2021-11-26 02:00:00,0.0,3449.0,45025.0,44640.0,2997.0,0.0,41576.0,41643.0,221.0
7890,2021-11-26 03:00:00,0.0,3285.0,45246.0,44628.0,2812.0,0.0,41961.0,41816.0,223.0
7891,2021-11-26 04:00:00,0.0,3112.0,46091.0,45251.0,2678.0,0.0,42979.0,42573.0,227.0
7892,2021-11-26 05:00:00,0.0,2967.0,48142.0,47299.0,2682.0,0.0,45175.0,44617.0,235.0
7893,2021-11-26 06:00:00,0.0,2840.0,52206.0,50638.0,2692.0,0.0,49366.0,47946.0,245.0
7894,2021-11-26 07:00:00,0.0,2871.0,55380.0,54169.0,2667.0,0.0,52509.0,51502.0,247.0
7895,2021-11-26 08:00:00,3.0,3009.0,56043.0,54703.0,2639.0,9.0,53031.0,52055.0,247.0
7896,2021-11-26 09:00:00,18.0,3042.0,55987.0,54594.0,2715.0,41.0,52927.0,51838.0,246.0
7897,2021-11-26 10:00:00,41.0,3092.0,55667.0,54702.0,2715.0,89.0,52534.0,51898.0,246.0
7898,2021-11-26 11:00:00,57.0,3086.0,55320.0,54280.0,2735.0,111.0,52177.0,51434.0,245.0
7899,2021-11-26 12:00:00,60.0,3000.0,55029.0,54078.0,2810.0,101.0,51969.0,51167.0,244.0
7900,2021-11-26 13:00:00,39.0,3194.0,54638.0,53702.0,2949.0,65.0,51405.0,50688.0,244.0
7901,2021-11-26 14:00:00,18.0,3252.0,54961.0,53679.0,3156.0,26.0,51691.0,50497.0,245.0
7902,2021-11-26 15:00:00,3.0,3407.0,55495.0,54365.0,3342.0,4.0,52085.0,51019.0,245.0
7903,2021-11-26 16:00:00,0.0,3627.0,56204.0,55332.0,3573.0,0.0,52577.0,51759.0,245.0
7904,2021-11-26 17:00:00,0.0,3851.0,56038.0,55384.0,3674.0,0.0,52187.0,51710.0,244.0
7905,2021-11-26 18:00:00,0.0,4014.0,55086.0,54469.0,3769.0,0.0,51072.0,50700.0,241.0
7906,2021-11-26 19:00:00,0.0,3985.0,53929.0,53314.0,3901.0,0.0,49944.0,49413.0,239.0
7907,2021-11-26 20:00:00,0.0,3950.0,52331.0,51850.0,3914.0,0.0,48381.0,47936.0,234.0
7908,2021-11-26 21:00:00,0.0,3992.0,51561.0,50861.0,3873.0,0.0,47569.0,46988.0,232.0
7909,2021-11-26 22:00:00,0.0,4059.0,50227.0,49516.0,3804.0,0.0,46168.0,45712.0,227.0
7910,2021-11-26 23:00:00,0.0,3905.0,48739.0,48050.0,3713.0,0.0,44834.0,44337.0,226.0
7911,2021-11-27 00:00:00,0.0,3775.0,47576.0,46789.0,3750.0,0.0,43801.0,43039.0,225.0
7912,2021-11-27 01:00:00,0.0,3752.0,46696.0,46412.0,3744.0,0.0,42944.0,42668.0,225.0
7913,2021-11-27 02:00:00,0.0,3809.0,46058.0,45872.0,3750.0,0.0,42249.0,42122.0,226.0
7914,2021-11-27 03:00:00,0.0,3946.0,45729.0,45455.0,3759.0,0.0,41783.0,41696.0,225.0
7915,2021-11-27 04:00:00,0.0,3901.0,45670.0,45585.0,3718.0,0.0,41769.0,41867.0,227.0
7916,2021-11-27 05:00:00,0.0,3867.0,46294.0,46182.0,3712.0,0.0,42427.0,42470.0,228.0
7917,2021-11-27 06:00:00,0.0,3791.0,47528.0,47272.0,3752.0,0.0,43737.0,43520.0,231.0
7918,2021-11-27 07:00:00,0.0,3710.0,48918.0,48648.0,3786.0,0.0,45208.0,44862.0,237.0
7919,2021-11-27 08:00:00,2.0,3730.0,50089.0,50088.0,3736.0,9.0,46357.0,46343.0,239.0
7920,2021-11-27 09:00:00,19.0,3828.0,51597.0,51407.0,3750.0,38.0,47750.0,47619.0,241.0
7921,2021-11-27 10:00:00,44.0,3817.0,52356.0,52295.0,3658.0,73.0,48495.0,48564.0,242.0
7922,2021-11-27 11:00:00,43.0,3564.0,52737.0,52503.0,3551.0,82.0,49130.0,48870.0,242.0
7923,2021-11-27 12:00:00,31.0,3451.0,52923.0,52515.0,3442.0,77.0,49441.0,48996.0,242.0
7924,2021-11-27 13:00:00,27.0,3388.0,52848.0,52564.0,3399.0,44.0,49433.0,49121.0,243.0
7925,2021-11-27 14:00:00,15.0,3527.0,53048.0,52925.0,3517.0,16.0,49506.0,49392.0,242.0
7926,2021-11-27 15:00:00,2.0,3915.0,53696.0,53674.0,3627.0,3.0,49779.0,50044.0,242.0
7927,2021-11-27 16:00:00,0.0,4009.0,54424.0,54567.0,3725.0,0.0,50415.0,50842.0,242.0
7928,2021-11-27 17:00:00,0.0,3996.0,54714.0,54665.0,3885.0,0.0,50718.0,50780.0,242.0
7929,2021-11-27 18:00:00,0.0,3914.0,54477.0,54127.0,3898.0,0.0,50563.0,50229.0,243.0
7930,2021-11-27 19:00:00,0.0,3895.0,53074.0,52861.0,3870.0,0.0,49179.0,48991.0,243.0
7931,2021-11-27 20:00:00,0.0,3758.0,51670.0,51423.0,3785.0,0.0,47912.0,47638.0,240.0
7932,2021-11-27 21:00:00,0.0,3539.0,50799.0,50774.0,3763.0,0.0,47260.0,47011.0,239.0
7933,2021-11-27 22:00:00,0.0,3549.0,49650.0,49544.0,3736.0,0.0,46101.0,45808.0,237.0
7934,2021-11-27 23:00:00,0.0,3404.0,48245.0,48307.0,3652.0,0.0,44841.0,44655.0,235.0
7935,2021-11-28 00:00:00,0.0,3182.0,46935.0,47397.0,3369.0,0.0,43753.0,44028.0,233.0
7936,2021-11-28 01:00:00,0.0,3165.0,46463.0,46819.0,3340.0,0.0,43298.0,43479.0,233.0
7937,2021-11-28 02:00:00,0.0,3211.0,46208.0,46384.0,3366.0,0.0,42997.0,43018.0,232.0
7938,2021-11-28 03:00:00,0.0,3107.0,46012.0,46137.0,3400.0,0.0,42905.0,42737.0,232.0
7939,2021-11-28 04:00:00,0.0,3112.0,46036.0,46221.0,3440.0,0.0,42924.0,42781.0,232.0
7940,2021-11-28 05:00:00,0.0,3176.0,46225.0,46743.0,3467.0,0.0,43049.0,43276.0,234.0
7941,2021-11-28 06:00:00,0.0,3342.0,47104.0,47361.0,3514.0,0.0,43762.0,43847.0,237.0
7942,2021-11-28 07:00:00,0.0,3366.0,48097.0,48707.0,3549.0,0.0,44731.0,45158.0,239.0
7943,2021-11-28 08:00:00,2.0,3576.0,49341.0,49832.0,3565.0,4.0,45763.0,46263.0,241.0
7944,2021-11-28 09:00:00,18.0,3689.0,50728.0,50981.0,3571.0,18.0,47021.0,47392.0,242.0
7945,2021-11-28 10:00:00,38.0,3665.0,51684.0,51948.0,3547.0,36.0,47981.0,48365.0,243.0
7946,2021-11-28 11:00:00,49.0,3703.0,52128.0,52566.0,3475.0,40.0,48376.0,49051.0,243.0
7947,2021-11-28 12:00:00,37.0,3646.0,52411.0,52580.0,3344.0,33.0,48728.0,49203.0,243.0
7948,2021-11-28 13:00:00,28.0,3595.0,52604.0,52547.0,3344.0,24.0,48981.0,49179.0,244.0
7949,2021-11-28 14:00:00,15.0,3626.0,52842.0,53176.0,3467.0,11.0,49201.0,49698.0,244.0
7950,2021-11-28 15:00:00,3.0,3740.0,53407.0,54093.0,3616.0,2.0,49664.0,50475.0,246.0
7951,2021-11-28 16:00:00,0.0,3947.0,54311.0,54921.0,3774.0,0.0,50364.0,51147.0,247.0
7952,2021-11-28 17:00:00,0.0,4056.0,54870.0,55362.0,3942.0,0.0,50814.0,51420.0,246.0
7953,2021-11-28 18:00:00,0.0,4303.0,54536.0,55026.0,4105.0,0.0,50233.0,50921.0,246.0
7954,2021-11-28 19:00:00,0.0,4505.0,53776.0,54384.0,4150.0,0.0,49271.0,50234.0,245.0
7955,2021-11-28 20:00:00,0.0,4685.0,53100.0,53345.0,4222.0,0.0,48415.0,49123.0,242.0
7956,2021-11-28 21:00:00,0.0,4822.0,52154.0,52674.0,4266.0,0.0,47332.0,48408.0,241.0
7957,2021-11-28 22:00:00,0.0,5036.0,51257.0,51379.0,4326.0,0.0,46221.0,47053.0,236.0
7958,2021-11-28 23:00:00,0.0,5016.0,49774.0,49957.0,4294.0,0.0,44758.0,45663.0,232.0
7959,2021-11-29 00:00:00,0.0,5030.0,48492.0,48937.0,4363.0,0.0,43462.0,44574.0,231.0
7960,2021-11-29 01:00:00,0.0,4991.0,47942.0,48479.0,4308.0,0.0,42951.0,44171.0,229.0
7961,2021-11-29 02:00:00,0.0,4989.0,47782.0,48099.0,4206.0,0.0,42793.0,43893.0,229.0
7962,2021-11-29 03:00:00,0.0,5175.0,48016.0,48064.0,4140.0,0.0,42841.0,43924.0,229.0
7963,2021-11-29 04:00:00,0.0,5427.0,48787.0,48839.0,4099.0,0.0,43360.0,44740.0,228.0
7964,2021-11-29 05:00:00,0.0,5620.0,51105.0,51098.0,4223.0,0.0,45485.0,46875.0,232.0
7965,2021-11-29 06:00:00,0.0,5611.0,54942.0,54723.0,4228.0,0.0,49331.0,50495.0,242.0
7966,2021-11-29 07:00:00,0.0,5570.0,58238.0,57920.0,4215.0,0.0,52668.0,53705.0,246.0
7967,2021-11-29 08:00:00,1.0,5538.0,58912.0,58668.0,4251.0,4.0,53373.0,54413.0,246.0
7968,2021-11-29 09:00:00,18.0,5460.0,58696.0,58755.0,4299.0,32.0,53218.0,54424.0,247.0
7969,2021-11-29 10:00:00,47.0,5467.0,58559.0,58792.0,4080.0,70.0,53045.0,54642.0,248.0
7970,2021-11-29 11:00:00,78.0,5326.0,58354.0,58486.0,3883.0,95.0,52950.0,54508.0,249.0
7971,2021-11-29 12:00:00,75.0,4990.0,57907.0,57849.0,3766.0,95.0,52842.0,53988.0,249.0
7972,2021-11-29 13:00:00,57.0,4892.0,57604.0,57666.0,3775.0,70.0,52655.0,53821.0,249.0
7973,2021-11-29 14:00:00,33.0,4854.0,58142.0,58081.0,3880.0,34.0,53255.0,54167.0,249.0
7974,2021-11-29 15:00:00,6.0,5130.0,58821.0,58941.0,3997.0,6.0,53685.0,54938.0,250.0
7975,2021-11-29 16:00:00,0.0,5607.0,59252.0,59645.0,4080.0,0.0,53645.0,55565.0,250.0
7976,2021-11-29 17:00:00,0.0,6086.0,58889.0,59479.0,4278.0,0.0,52803.0,55201.0,249.0
7977,2021-11-29 18:00:00,0.0,6317.0,58145.0,58387.0,4581.0,0.0,51828.0,53806.0,250.0
7978,2021-11-29 19:00:00,0.0,6368.0,57543.0,57519.0,4888.0,0.0,51175.0,52631.0,249.0
7979,2021-11-29 20:00:00,0.0,6517.0,56109.0,56241.0,5098.0,0.0,49592.0,51143.0,244.0
7980,2021-11-29 21:00:00,0.0,6393.0,55449.0,55049.0,5261.0,0.0,49056.0,49788.0,245.0
7981,2021-11-29 22:00:00,0.0,6175.0,54314.0,53557.0,5304.0,0.0,48139.0,48253.0,236.0
7982,2021-11-29 23:00:00,0.0,5830.0,51870.0,51699.0,5000.0,0.0,46040.0,46699.0,224.0
7983,2021-11-30 00:00:00,0.0,6044.0,49830.0,50494.0,4913.0,0.0,43786.0,45581.0,217.0
7984,2021-11-30 01:00:00,0.0,6379.0,48632.0,49821.0,4971.0,0.0,42253.0,44850.0,210.0
7985,2021-11-30 02:00:00,0.0,6992.0,47957.0,48983.0,5211.0,0.0,40965.0,43772.0,207.0
7986,2021-11-30 03:00:00,0.0,7101.0,48514.0,48647.0,5639.0,0.0,41413.0,43008.0,207.0
7987,2021-11-30 04:00:00,0.0,7411.0,49366.0,49806.0,5922.0,0.0,41955.0,43884.0,210.0
7988,2021-11-30 05:00:00,0.0,7932.0,51033.0,51889.0,6039.0,0.0,43101.0,45850.0,216.0
7989,2021-11-30 06:00:00,0.0,8166.0,55005.0,55420.0,6202.0,0.0,46839.0,49218.0,231.0
7990,2021-11-30 07:00:00,0.0,8117.0,58700.0,58443.0,6437.0,0.0,50583.0,52006.0,236.0
7991,2021-11-30 08:00:00,2.0,7943.0,59521.0,59172.0,6331.0,3.0,51576.0,52838.0,236.0
7992,2021-11-30 09:00:00,8.0,7455.0,59503.0,58955.0,6108.0,22.0,52040.0,52825.0,235.0
7993,2021-11-30 10:00:00,17.0,7197.0,59454.0,58991.0,5866.0,47.0,52240.0,53078.0,233.0
7994,2021-11-30 11:00:00,25.0,6860.0,59011.0,58906.0,5671.0,64.0,52126.0,53171.0,233.0
7995,2021-11-30 12:00:00,26.0,6675.0,58655.0,58693.0,5507.0,57.0,51954.0,53129.0,232.0
7996,2021-11-30 13:00:00,24.0,6831.0,58362.0,58290.0,5537.0,34.0,51507.0,52719.0,232.0
7997,2021-11-30 14:00:00,17.0,7087.0,58599.0,58625.0,5649.0,17.0,51495.0,52959.0,231.0
7998,2021-11-30 15:00:00,3.0,6978.0,59489.0,59533.0,5814.0,3.0,52508.0,53716.0,234.0
7999,2021-11-30 16:00:00,0.0,6921.0,60266.0,60444.0,5710.0,0.0,53345.0,54734.0,238.0
8000,2021-11-30 17:00:00,0.0,6699.0,60301.0,60366.0,5442.0,0.0,53602.0,54924.0,242.0
8001,2021-11-30 18:00:00,0.0,6183.0,59771.0,59595.0,5173.0,0.0,53588.0,54422.0,243.0
8002,2021-11-30 19:00:00,0.0,5682.0,58884.0,58637.0,4982.0,0.0,53202.0,53655.0,243.0
8003,2021-11-30 20:00:00,0.0,5438.0,57737.0,57339.0,4763.0,0.0,52299.0,52576.0,245.0
8004,2021-11-30 21:00:00,0.0,5271.0,56750.0,56448.0,4752.0,0.0,51479.0,51696.0,243.0
8005,2021-11-30 22:00:00,0.0,5093.0,54866.0,54587.0,4755.0,0.0,49773.0,49832.0,238.0
8006,2021-11-30 23:00:00,0.0,5109.0,52874.0,52500.0,4680.0,0.0,47765.0,47820.0,224.0
8007,2021-12-01 00:00:00,0.0,5181.0,51476.0,50878.0,4990.0,0.0,46295.0,45888.0,218.0
8008,2021-12-01 01:00:00,0.0,5266.0,50427.0,50278.0,5012.0,0.0,45161.0,45266.0,212.0
8009,2021-12-01 02:00:00,0.0,5366.0,50423.0,49871.0,4956.0,0.0,45057.0,44915.0,210.0
8010,2021-12-01 03:00:00,0.0,5365.0,50654.0,49882.0,5040.0,0.0,45289.0,44842.0,208.0
8011,2021-12-01 04:00:00,0.0,5700.0,51186.0,50477.0,5123.0,0.0,45486.0,45354.0,212.0
8012,2021-12-01 05:00:00,0.0,5975.0,53277.0,52286.0,5287.0,0.0,47302.0,46999.0,224.0
8013,2021-12-01 06:00:00,0.0,6238.0,57091.0,56405.0,5334.0,0.0,50853.0,51071.0,237.0
8014,2021-12-01 07:00:00,0.0,6230.0,60575.0,59444.0,5366.0,0.0,54345.0,54078.0,240.0
8015,2021-12-01 08:00:00,0.0,6390.0,61381.0,60118.0,5338.0,2.0,54991.0,54778.0,240.0
8016,2021-12-01 09:00:00,1.0,6448.0,61347.0,60230.0,5307.0,11.0,54898.0,54912.0,235.0
8017,2021-12-01 10:00:00,4.0,6573.0,61463.0,60297.0,5329.0,24.0,54886.0,54944.0,236.0
8018,2021-12-01 11:00:00,6.0,6594.0,61146.0,59798.0,5285.0,29.0,54546.0,54484.0,236.0
8019,2021-12-01 12:00:00,8.0,6675.0,60653.0,59620.0,5315.0,26.0,53970.0,54279.0,236.0
8020,2021-12-01 13:00:00,9.0,6750.0,60450.0,59356.0,5281.0,13.0,53691.0,54062.0,235.0
8021,2021-12-01 14:00:00,5.0,6665.0,60714.0,59682.0,5416.0,3.0,54044.0,54263.0,235.0
8022,2021-12-01 15:00:00,1.0,6480.0,61706.0,60557.0,5510.0,0.0,55225.0,55047.0,236.0
8023,2021-12-01 16:00:00,0.0,6587.0,62229.0,61509.0,5560.0,0.0,55642.0,55949.0,236.0
8024,2021-12-01 17:00:00,0.0,6503.0,61989.0,61370.0,5622.0,0.0,55486.0,55748.0,235.0
8025,2021-12-01 18:00:00,0.0,6555.0,60683.0,60515.0,5555.0,0.0,54128.0,54960.0,230.0
8026,2021-12-01 19:00:00,0.0,6403.0,59086.0,59250.0,5417.0,0.0,52683.0,53833.0,229.0
8027,2021-12-01 20:00:00,0.0,6255.0,57489.0,57621.0,5497.0,0.0,51234.0,52124.0,226.0
8028,2021-12-01 21:00:00,0.0,6285.0,56543.0,56731.0,5583.0,0.0,50258.0,51148.0,224.0
8029,2021-12-01 22:00:00,0.0,6399.0,54764.0,54819.0,5625.0,0.0,48365.0,49194.0,219.0
8030,2021-12-01 23:00:00,0.0,6812.0,52691.0,52851.0,5823.0,0.0,45879.0,47028.0,216.0
8031,2021-12-02 00:00:00,0.0,7293.0,51041.0,50734.0,6261.0,0.0,43748.0,44473.0,213.0
8032,2021-12-02 01:00:00,0.0,7626.0,50120.0,50194.0,6518.0,0.0,42494.0,43676.0,211.0
8033,2021-12-02 02:00:00,0.0,7547.0,49640.0,49678.0,6635.0,0.0,42093.0,43043.0,210.0
8034,2021-12-02 03:00:00,0.0,7430.0,49796.0,49448.0,6731.0,0.0,42366.0,42717.0,214.0
8035,2021-12-02 04:00:00,0.0,7556.0,50303.0,50569.0,6831.0,0.0,42747.0,43738.0,215.0
8036,2021-12-02 05:00:00,0.0,7747.0,52102.0,52361.0,6874.0,0.0,44355.0,45487.0,220.0
